ocid,district_name,matched_via,title_district_mismatch,title_district_name
ocds-f5kvwu-2022_NHM_28485_12,Kamrup Metropolitan,state_hq,True,Darrang
ocds-f5kvwu-2022_NHM_28485_13,Kamrup Metropolitan,state_hq,True,Darrang
ocds-f5kvwu-2022_NHM_28485_15,Kamrup Metropolitan,state_hq,True,Darrang
ocds-f5kvwu-2022_NHM_28485_16,Kamrup Metropolitan,state_hq,True,Darrang
ocds-f5kvwu-2022_NHM_28485_17,Kamrup Metropolitan,state_hq,True,Darrang
ocds-f5kvwu-2022_NHM_28485_18,Kamrup Metropolitan,state_hq,True,Darrang
ocds-f5kvwu-2022_NHM_28485_19,Kamrup Metropolitan,state_hq,True,Darrang
ocds-f5kvwu-2022_NHM_28485_2,Kamrup Metropolitan,state_hq,True,Baksa
ocds-f5kvwu-2022_NHM_28485_20,Kamrup Metropolitan,state_hq,True,Darrang
ocds-f5kvwu-2022_NHM_28485_21,Kamrup Metropolitan,state_hq,True,Darrang
ocds-f5kvwu-2022_NHM_28485_22,Kamrup Metropolitan,state_hq,True,Darrang
ocds-f5kvwu-2022_NHM_28485_23,Kamrup Metropolitan,state_hq,True,Darrang
ocds-f5kvwu-2022_NHM_28485_24,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28485_25,Kamrup Metropolitan,state_hq,True,Golaghat
ocds-f5kvwu-2022_NHM_28485_26,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28485_3,Kamrup Metropolitan,state_hq,True,Baksa
ocds-f5kvwu-2022_NHM_28485_4,Kamrup Metropolitan,state_hq,True,Baksa
ocds-f5kvwu-2022_NHM_28485_5,Kamrup Metropolitan,state_hq,True,Baksa
ocds-f5kvwu-2022_NHM_28485_6,Kamrup Metropolitan,state_hq,True,Baksa
ocds-f5kvwu-2022_NHM_28485_7,Kamrup Metropolitan,state_hq,True,Baksa
ocds-f5kvwu-2022_NHM_28485_8,Kamrup Metropolitan,state_hq,True,Baksa
ocds-f5kvwu-2022_NHM_28485_9,Kamrup Metropolitan,state_hq,True,Bongaigaon
ocds-f5kvwu-2022_NHM_28496_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_NHM_28496_2,Kamrup Metropolitan,state_hq,True,Karimganj
ocds-f5kvwu-2022_NHM_28534_1,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_10,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_100,Kamrup Metropolitan,state_hq,True,Cachar
ocds-f5kvwu-2022_NHM_28534_101,Kamrup Metropolitan,state_hq,True,Cachar
ocds-f5kvwu-2022_NHM_28534_102,Kamrup Metropolitan,state_hq,True,Cachar
ocds-f5kvwu-2022_NHM_28534_103,Kamrup Metropolitan,state_hq,True,Cachar
ocds-f5kvwu-2022_NHM_28534_104,Kamrup Metropolitan,state_hq,True,Cachar
ocds-f5kvwu-2022_NHM_28534_105,Kamrup Metropolitan,state_hq,True,South Salmara-Mankachar
ocds-f5kvwu-2022_NHM_28534_106,Kamrup Metropolitan,state_hq,True,South Salmara-Mankachar
ocds-f5kvwu-2022_NHM_28534_107,Kamrup Metropolitan,state_hq,True,South Salmara-Mankachar
ocds-f5kvwu-2022_NHM_28534_108,Kamrup Metropolitan,state_hq,True,Charaideo
ocds-f5kvwu-2022_NHM_28534_109,Kamrup Metropolitan,state_hq,True,Karimganj
ocds-f5kvwu-2022_NHM_28534_11,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_110,Kamrup Metropolitan,state_hq,True,Karimganj
ocds-f5kvwu-2022_NHM_28534_111,Kamrup Metropolitan,state_hq,True,Karimganj
ocds-f5kvwu-2022_NHM_28534_112,Kamrup Metropolitan,state_hq,True,Karimganj
ocds-f5kvwu-2022_NHM_28534_113,Kamrup Metropolitan,state_hq,True,Karimganj
ocds-f5kvwu-2022_NHM_28534_114,Kamrup Metropolitan,state_hq,True,Karimganj
ocds-f5kvwu-2022_NHM_28534_115,Kamrup Metropolitan,state_hq,True,Karimganj
ocds-f5kvwu-2022_NHM_28534_116,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_117,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_118,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_119,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_12,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_120,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_121,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_122,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_123,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_124,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_125,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_126,Kamrup Metropolitan,state_hq,True,Goalpara
ocds-f5kvwu-2022_NHM_28534_127,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_128,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_129,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_13,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_130,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_131,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_132,Kamrup Metropolitan,state_hq,True,Barpeta
ocds-f5kvwu-2022_NHM_28534_133,Kamrup Metropolitan,state_hq,True,Goalpara
ocds-f5kvwu-2022_NHM_28534_134,Kamrup Metropolitan,state_hq,True,Cachar
ocds-f5kvwu-2022_NHM_28534_135,Kamrup Metropolitan,state_hq,True,Karimganj
ocds-f5kvwu-2022_NHM_28534_136,Kamrup Metropolitan,state_hq,True,Cachar
ocds-f5kvwu-2022_NHM_28534_137,Kamrup Metropolitan,state_hq,True,Cachar
ocds-f5kvwu-2022_NHM_28534_14,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_15,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_16,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_17,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_18,Kamrup Metropolitan,state_hq,True,Golaghat
ocds-f5kvwu-2022_NHM_28534_19,Kamrup Metropolitan,state_hq,True,Golaghat
ocds-f5kvwu-2022_NHM_28534_2,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_20,Kamrup Metropolitan,state_hq,True,Golaghat
ocds-f5kvwu-2022_NHM_28534_21,Kamrup Metropolitan,state_hq,True,Golaghat
ocds-f5kvwu-2022_NHM_28534_22,Kamrup Metropolitan,state_hq,True,Golaghat
ocds-f5kvwu-2022_NHM_28534_23,Kamrup Metropolitan,state_hq,True,Golaghat
ocds-f5kvwu-2022_NHM_28534_24,Kamrup Metropolitan,state_hq,True,Golaghat
ocds-f5kvwu-2022_NHM_28534_25,Kamrup Metropolitan,state_hq,True,Golaghat
ocds-f5kvwu-2022_NHM_28534_26,Kamrup Metropolitan,state_hq,True,Hojai
ocds-f5kvwu-2022_NHM_28534_27,Kamrup Metropolitan,state_hq,True,Hojai
ocds-f5kvwu-2022_NHM_28534_28,Kamrup Metropolitan,state_hq,True,Hojai
ocds-f5kvwu-2022_NHM_28534_29,Kamrup Metropolitan,state_hq,True,Hojai
ocds-f5kvwu-2022_NHM_28534_3,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_30,Kamrup Metropolitan,state_hq,True,Hojai
ocds-f5kvwu-2022_NHM_28534_31,Kamrup Metropolitan,state_hq,True,Hojai
ocds-f5kvwu-2022_NHM_28534_32,Kamrup Metropolitan,state_hq,True,Hojai
ocds-f5kvwu-2022_NHM_28534_33,Kamrup Metropolitan,state_hq,True,Kamrup
ocds-f5kvwu-2022_NHM_28534_34,Kamrup Metropolitan,state_hq,True,Kamrup
ocds-f5kvwu-2022_NHM_28534_35,Kamrup Metropolitan,state_hq,True,Kamrup
ocds-f5kvwu-2022_NHM_28534_36,Kamrup Metropolitan,state_hq,True,Kamrup
ocds-f5kvwu-2022_NHM_28534_37,Kamrup Metropolitan,state_hq,True,Kamrup
ocds-f5kvwu-2022_NHM_28534_38,Kamrup Metropolitan,state_hq,True,Kamrup
ocds-f5kvwu-2022_NHM_28534_39,Kamrup Metropolitan,state_hq,True,Kamrup
ocds-f5kvwu-2022_NHM_28534_4,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_40,Kamrup Metropolitan,state_hq,True,Kamrup
ocds-f5kvwu-2022_NHM_28534_41,Kamrup Metropolitan,state_hq,True,Karbi Anglong
ocds-f5kvwu-2022_NHM_28534_42,Kamrup Metropolitan,state_hq,True,Karbi Anglong
ocds-f5kvwu-2022_NHM_28534_43,Kamrup Metropolitan,state_hq,True,Karbi Anglong
ocds-f5kvwu-2022_NHM_28534_44,Kamrup Metropolitan,state_hq,True,Karbi Anglong
ocds-f5kvwu-2022_NHM_28534_45,Kamrup Metropolitan,state_hq,True,Karbi Anglong
ocds-f5kvwu-2022_NHM_28534_5,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_57,Kamrup Metropolitan,state_hq,True,Majuli
ocds-f5kvwu-2022_NHM_28534_6,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_7,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_70,Kamrup Metropolitan,state_hq,True,South Salmara-Mankachar
ocds-f5kvwu-2022_NHM_28534_71,Kamrup Metropolitan,state_hq,True,Tinsukia
ocds-f5kvwu-2022_NHM_28534_72,Kamrup Metropolitan,state_hq,True,Tinsukia
ocds-f5kvwu-2022_NHM_28534_73,Kamrup Metropolitan,state_hq,True,Tinsukia
ocds-f5kvwu-2022_NHM_28534_74,Kamrup Metropolitan,state_hq,True,Tinsukia
ocds-f5kvwu-2022_NHM_28534_75,Kamrup Metropolitan,state_hq,True,Tinsukia
ocds-f5kvwu-2022_NHM_28534_76,Kamrup Metropolitan,state_hq,True,Tinsukia
ocds-f5kvwu-2022_NHM_28534_77,Kamrup Metropolitan,state_hq,True,Dhubri
ocds-f5kvwu-2022_NHM_28534_78,Kamrup Metropolitan,state_hq,True,Dhubri
ocds-f5kvwu-2022_NHM_28534_79,Kamrup Metropolitan,state_hq,True,Dhubri
ocds-f5kvwu-2022_NHM_28534_8,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_80,Kamrup Metropolitan,state_hq,True,Dhubri
ocds-f5kvwu-2022_NHM_28534_81,Kamrup Metropolitan,state_hq,True,Dhubri
ocds-f5kvwu-2022_NHM_28534_82,Kamrup Metropolitan,state_hq,True,Dhubri
ocds-f5kvwu-2022_NHM_28534_83,Kamrup Metropolitan,state_hq,True,Dhubri
ocds-f5kvwu-2022_NHM_28534_84,Kamrup Metropolitan,state_hq,True,Dhubri
ocds-f5kvwu-2022_NHM_28534_85,Kamrup Metropolitan,state_hq,True,Dhubri
ocds-f5kvwu-2022_NHM_28534_86,Kamrup Metropolitan,state_hq,True,Dhubri
ocds-f5kvwu-2022_NHM_28534_87,Kamrup Metropolitan,state_hq,True,Dhubri
ocds-f5kvwu-2022_NHM_28534_88,Kamrup Metropolitan,state_hq,True,West Karbi Anglong
ocds-f5kvwu-2022_NHM_28534_89,Kamrup Metropolitan,state_hq,True,West Karbi Anglong
ocds-f5kvwu-2022_NHM_28534_9,Kamrup Metropolitan,state_hq,True,Dibrugarh
ocds-f5kvwu-2022_NHM_28534_90,Kamrup Metropolitan,state_hq,True,West Karbi Anglong
ocds-f5kvwu-2022_NHM_28534_91,Kamrup Metropolitan,state_hq,True,West Karbi Anglong
ocds-f5kvwu-2022_NHM_28534_92,Kamrup Metropolitan,state_hq,True,Goalpara
ocds-f5kvwu-2022_NHM_28534_93,Kamrup Metropolitan,state_hq,True,Goalpara
ocds-f5kvwu-2022_NHM_28534_94,Kamrup Metropolitan,state_hq,True,Goalpara
ocds-f5kvwu-2022_NHM_28534_95,Kamrup Metropolitan,state_hq,True,Goalpara
ocds-f5kvwu-2022_NHM_28534_96,Kamrup Metropolitan,state_hq,True,Cachar
ocds-f5kvwu-2022_NHM_28534_97,Kamrup Metropolitan,state_hq,True,Cachar
ocds-f5kvwu-2022_NHM_28534_98,Kamrup Metropolitan,state_hq,True,Cachar
ocds-f5kvwu-2022_NHM_28534_99,Kamrup Metropolitan,state_hq,True,Cachar
ocds-f5kvwu-2022_PCCF_24937_2,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_24938_2,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_25005_2,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_25411_1,Kamrup,address,False,
ocds-f5kvwu-2022_PCCF_25436_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_25445_1,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_25475_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_25475_2,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_25480_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_25485_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_25485_2,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_25490_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_25579_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PCCF_25579_2,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PCCF_25579_3,Kamrup Metropolitan,address,True,Kamrup
ocds-f5kvwu-2022_PCCF_25579_4,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PCCF_25579_5,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PCCF_25615_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_25639_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_25651_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_25655_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_25657_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_25658_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_25659_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_25701_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_25734_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PCCF_25741_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PCCF_25743_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PCCF_25772_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_25777_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_25778_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_25779_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_25863_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_25908_1,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_25908_2,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_25908_3,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_25908_4,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_25908_5,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_25909_1,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_25938_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_25971_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PCCF_26017_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PCCF_26026_1,Bongaigaon,address,False,
ocds-f5kvwu-2022_PCCF_26040_1,Bongaigaon,address,False,
ocds-f5kvwu-2022_PCCF_26048_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_26143_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_26153_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_26157_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_26160_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_26187_1,Barpeta,address,False,
ocds-f5kvwu-2022_PCCF_26193_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_26194_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_26195_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_26196_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_26197_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_26198_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_26205_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PCCF_26415_1,Dhubri,address,True,South Salmara-Mankachar
ocds-f5kvwu-2022_PCCF_26484_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_26735_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PCCF_26737_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_26770_1,Nagaon,address,False,
ocds-f5kvwu-2022_PCCF_26869_1,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_26976_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_26977_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_26978_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_26979_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_26980_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_26981_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_26982_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_26983_1,Cachar,address,False,
ocds-f5kvwu-2022_PCCF_27163_1,Sivasagar,address,False,
ocds-f5kvwu-2022_PCCF_27185_1,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_27353_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PCCF_27354_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_27354_2,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_27366_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PCCF_27425_1,Barpeta,address,False,
ocds-f5kvwu-2022_PCCF_27557_1,Nalbari,address,True,Kamrup
ocds-f5kvwu-2022_PCCF_27647_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PCCF_27750_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PCCF_27765_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PCCF_27770_1,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_27771_1,Nalbari,address,True,Kamrup
ocds-f5kvwu-2022_PCCF_27805_1,Kamrup,address,False,
ocds-f5kvwu-2022_PCCF_27952_1,Unclassified,unclassified,False,
ocds-f5kvwu-2022_PCCF_27992_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_28040_1,Bongaigaon,address,True,South Salmara-Mankachar
ocds-f5kvwu-2022_PCCF_28065_1,Jorhat,entity_name,False,
ocds-f5kvwu-2022_PCCF_28069_1,Jorhat,entity_name,False,
ocds-f5kvwu-2022_PCCF_28073_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_28074_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_28103_1,Sonitpur,address,False,
ocds-f5kvwu-2022_PCCF_28138_1,Biswanath,address,False,
ocds-f5kvwu-2022_PCCF_28145_1,Biswanath,address,False,
ocds-f5kvwu-2022_PCCF_28162_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_28163_1,Jorhat,address,False,
ocds-f5kvwu-2022_PCCF_28192_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PCCF_28281_1,Lakhimpur,entity_name,False,
ocds-f5kvwu-2022_PCCF_28304_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_28315_1,Golaghat,address,False,
ocds-f5kvwu-2022_PCCF_28323_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_28324_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_28325_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_28327_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PCCF_28328_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PCCF_28328_2,Lakhimpur,address,False,
ocds-f5kvwu-2022_PCCF_28328_3,Lakhimpur,address,False,
ocds-f5kvwu-2022_PCCF_28348_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_28351_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_28354_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_28359_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_28361_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_28365_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_28368_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_28376_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_28378_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_28428_1,Biswanath,address,False,
ocds-f5kvwu-2022_PCCF_28436_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_28458_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PCCF_28464_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_28465_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_28481_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_28493_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_28513_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_28515_1,Dibrugarh,address,False,
ocds-f5kvwu-2022_PCCF_28523_1,Karimganj,address,False,
ocds-f5kvwu-2022_PCCF_28523_2,Karimganj,address,False,
ocds-f5kvwu-2022_PCCF_28523_3,Karimganj,address,False,
ocds-f5kvwu-2022_PCCF_28528_1,Karimganj,address,False,
ocds-f5kvwu-2022_PCCF_28528_2,Karimganj,address,False,
ocds-f5kvwu-2022_PCCF_28539_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_28540_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_28541_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_28542_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_28548_1,Tinsukia,address,False,
ocds-f5kvwu-2022_PCCF_28571_1,Darrang,address,False,
ocds-f5kvwu-2022_PCCF_28578_1,Darrang,address,False,
ocds-f5kvwu-2022_PHED_25390_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_25489_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_25492_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_25494_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_25901_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_26204_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_26204_2,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_26204_3,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_26204_4,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_27237_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_27237_2,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_27669_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_27683_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_27683_2,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_27775_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_27929_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PHED_28030_1,Nalbari,address,True,Bajali
ocds-f5kvwu-2022_PHED_28030_2,Nalbari,address,True,South Salmara-Mankachar
ocds-f5kvwu-2022_PHED_28231_1,Kamrup Metropolitan,state_hq,False,
ocds-f5kvwu-2022_PNRD_25483_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PNRD_25483_2,Kamrup Metropolitan,address,True,Tinsukia
ocds-f5kvwu-2022_PNRD_25722_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_25726_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_25727_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_25728_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_25771_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PNRD_26085_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PNRD_26121_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PNRD_26190_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PNRD_26339_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PNRD_26786_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PNRD_26808_1,Kamrup Metropolitan,address,True,Dibrugarh
ocds-f5kvwu-2022_PNRD_26863_1,Kamrup Metropolitan,state_hq,True,Charaideo
ocds-f5kvwu-2022_PNRD_26864_1,Kamrup Metropolitan,address,True,Charaideo
ocds-f5kvwu-2022_PNRD_27371_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PNRD_27512_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_27512_2,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_27519_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_27522_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_27522_2,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_27546_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PNRD_27788_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_27792_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_27793_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_27799_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_27800_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_27802_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_27817_1,Kamrup Metropolitan,address,False,
ocds-f5kvwu-2022_PNRD_27879_1,Kamrup Metropolitan,address,True,Kamrup
ocds-f5kvwu-2022_PNRD_27932_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_27934_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_27936_1,Lakhimpur,address,False,
ocds-f5kvwu-2022_PNRD_28031_1,Kamrup Metropolitan,address,False,
