ocid,sector_name,classification_method
ocds-f5kvwu-2021_PWD_21253_2,roads,hybrid
ocds-f5kvwu-2021_PWD_21253_3,roads,keyword
ocds-f5kvwu-2021_PWD_21253_4,roads,keyword
ocds-f5kvwu-2021_PWD_21253_5,roads,keyword
ocds-f5kvwu-2021_PWD_21253_6,roads,keyword
ocds-f5kvwu-2021_PWD_21253_7,roads,keyword
ocds-f5kvwu-2021_PWD_21253_8,roads,keyword
ocds-f5kvwu-2021_PWD_21253_9,roads,keyword
ocds-f5kvwu-2021_PWD_21262_1,roads,keyword
ocds-f5kvwu-2021_PWD_21263_1,roads,hybrid
ocds-f5kvwu-2021_PWD_21264_1,roads,keyword
ocds-f5kvwu-2021_PWD_21269_1,roads,buyer
ocds-f5kvwu-2021_PWD_21269_2,roads,keyword
ocds-f5kvwu-2021_PWD_21269_3,roads,keyword
ocds-f5kvwu-2021_PWD_21278_1,roads,keyword
ocds-f5kvwu-2021_PWD_21278_2,roads,keyword
ocds-f5kvwu-2021_PWD_21283_1,roads,keyword
ocds-f5kvwu-2021_PWD_21292_1,roads,buyer
ocds-f5kvwu-2021_PWD_21300_1,roads,buyer
ocds-f5kvwu-2021_PWD_21302_1,roads,buyer
ocds-f5kvwu-2021_PWD_21306_1,roads,keyword
ocds-f5kvwu-2021_PWD_21308_1,roads,buyer
ocds-f5kvwu-2021_PWD_21310_1,roads,keyword
ocds-f5kvwu-2021_PWD_21310_2,roads,keyword
ocds-f5kvwu-2021_PWD_21310_3,roads,keyword
ocds-f5kvwu-2021_PWD_21322_1,roads,keyword
ocds-f5kvwu-2021_PWD_21322_2,roads,keyword
ocds-f5kvwu-2021_PWD_21322_3,roads,keyword
ocds-f5kvwu-2021_PWD_21322_4,roads,keyword
ocds-f5kvwu-2021_PWD_21322_5,roads,keyword
ocds-f5kvwu-2021_PWD_21327_1,roads,keyword
ocds-f5kvwu-2021_PWD_21327_2,roads,keyword
ocds-f5kvwu-2021_PWD_21328_1,roads,keyword
ocds-f5kvwu-2021_PWD_21328_2,roads,keyword
ocds-f5kvwu-2021_PWD_21328_3,roads,keyword
ocds-f5kvwu-2021_PWD_21328_4,roads,keyword
ocds-f5kvwu-2021_PWD_21328_5,roads,keyword
ocds-f5kvwu-2021_PWD_21328_6,roads,keyword
ocds-f5kvwu-2021_PWD_21328_7,roads,keyword
ocds-f5kvwu-2021_PWD_21328_8,roads,keyword
ocds-f5kvwu-2021_PWD_21328_9,roads,keyword
ocds-f5kvwu-2021_PWD_21337_1,roads,keyword
ocds-f5kvwu-2021_PWD_21337_2,roads,keyword
ocds-f5kvwu-2021_PWD_21347_1,roads,keyword
ocds-f5kvwu-2021_PWD_21347_2,roads,keyword
ocds-f5kvwu-2021_PWD_21347_3,roads,keyword
ocds-f5kvwu-2021_PWD_21348_1,roads,keyword
ocds-f5kvwu-2021_PWD_21350_1,roads,keyword
ocds-f5kvwu-2021_PWD_21354_1,roads,keyword
ocds-f5kvwu-2021_PWD_21357_1,roads,buyer
ocds-f5kvwu-2021_PWD_21357_10,roads,keyword
ocds-f5kvwu-2021_PWD_21357_11,roads,keyword
ocds-f5kvwu-2021_PWD_21357_12,roads,keyword
ocds-f5kvwu-2021_PWD_21357_13,roads,keyword
ocds-f5kvwu-2021_PWD_21357_14,roads,buyer
ocds-f5kvwu-2021_PWD_21357_15,roads,buyer
ocds-f5kvwu-2021_PWD_21357_16,roads,buyer
ocds-f5kvwu-2021_PWD_21357_17,roads,buyer
ocds-f5kvwu-2021_PWD_21357_18,roads,buyer
ocds-f5kvwu-2021_PWD_21357_2,roads,buyer
ocds-f5kvwu-2021_PWD_21357_3,roads,buyer
ocds-f5kvwu-2021_PWD_21357_4,roads,buyer
ocds-f5kvwu-2021_PWD_21357_5,roads,buyer
ocds-f5kvwu-2021_PWD_21357_6,roads,buyer
ocds-f5kvwu-2021_PWD_21357_7,roads,buyer
ocds-f5kvwu-2021_PWD_21357_8,roads,buyer
ocds-f5kvwu-2021_PWD_21357_9,roads,buyer
ocds-f5kvwu-2021_PWD_21359_1,roads,buyer
ocds-f5kvwu-2021_PWD_21361_1,roads,buyer
ocds-f5kvwu-2021_PWD_21363_1,bridges,keyword
ocds-f5kvwu-2021_PWD_21372_1,roads,keyword
ocds-f5kvwu-2021_PWD_21373_1,roads,keyword
ocds-f5kvwu-2021_PWD_21374_1,roads,keyword
ocds-f5kvwu-2021_PWD_21384_1,roads,keyword
ocds-f5kvwu-2021_PWD_21384_2,roads,keyword
ocds-f5kvwu-2021_PWD_21387_1,roads,keyword
ocds-f5kvwu-2021_PWD_21389_1,roads,keyword
ocds-f5kvwu-2021_PWD_21391_1,roads,buyer
ocds-f5kvwu-2021_PWD_21391_2,roads,buyer
ocds-f5kvwu-2021_PWD_21392_1,roads,keyword
ocds-f5kvwu-2021_PWD_21396_1,roads,keyword
ocds-f5kvwu-2021_PWD_21404_1,roads,keyword
ocds-f5kvwu-2021_PWD_21413_1,roads,keyword
ocds-f5kvwu-2021_PWD_21414_1,roads,keyword
ocds-f5kvwu-2021_PWD_21416_1,roads,keyword
ocds-f5kvwu-2021_PWD_21427_1,roads,hybrid
ocds-f5kvwu-2021_PWD_21430_1,roads,buyer
ocds-f5kvwu-2021_PWD_21438_1,roads,keyword
ocds-f5kvwu-2021_PWD_21444_1,roads,keyword
ocds-f5kvwu-2021_PWD_21444_2,roads,keyword
ocds-f5kvwu-2021_PWD_21449_1,roads,keyword
ocds-f5kvwu-2021_PWD_21454_1,roads,buyer
ocds-f5kvwu-2021_PWD_21454_10,roads,buyer
ocds-f5kvwu-2021_PWD_21454_11,roads,buyer
ocds-f5kvwu-2021_PWD_21454_12,roads,buyer
ocds-f5kvwu-2021_PWD_21454_13,roads,buyer
ocds-f5kvwu-2021_PWD_21454_14,roads,buyer
ocds-f5kvwu-2021_PWD_21454_15,roads,buyer
ocds-f5kvwu-2021_PWD_21454_2,roads,buyer
ocds-f5kvwu-2021_PWD_21454_3,roads,buyer
ocds-f5kvwu-2021_PWD_21454_4,roads,buyer
ocds-f5kvwu-2021_PWD_21454_5,roads,buyer
ocds-f5kvwu-2021_PWD_21454_6,roads,buyer
ocds-f5kvwu-2021_PWD_21454_7,roads,buyer
ocds-f5kvwu-2021_PWD_21454_8,roads,buyer
ocds-f5kvwu-2021_PWD_21454_9,roads,buyer
ocds-f5kvwu-2021_PWD_21463_1,roads,keyword
ocds-f5kvwu-2021_PWD_21463_2,roads,keyword
ocds-f5kvwu-2021_PWD_21463_3,roads,keyword
ocds-f5kvwu-2021_PWD_21463_4,roads,keyword
ocds-f5kvwu-2021_PWD_21475_1,roads,keyword
ocds-f5kvwu-2021_PWD_21477_1,roads,hybrid
ocds-f5kvwu-2021_PWD_21478_1,roads,keyword
ocds-f5kvwu-2021_PWD_21480_1,roads,keyword
ocds-f5kvwu-2021_PWD_21490_1,roads,buyer
ocds-f5kvwu-2021_PWD_21490_2,roads,buyer
ocds-f5kvwu-2021_PWD_21490_3,roads,buyer
ocds-f5kvwu-2021_PWD_21490_4,roads,keyword
ocds-f5kvwu-2021_PWD_21490_5,roads,keyword
ocds-f5kvwu-2021_PWD_21556_1,roads,hybrid
ocds-f5kvwu-2021_PWD_21557_1,roads,keyword
ocds-f5kvwu-2021_PWD_21558_1,roads,keyword
ocds-f5kvwu-2021_PWD_21561_1,roads,buyer
ocds-f5kvwu-2021_PWD_21566_1,roads,buyer
ocds-f5kvwu-2021_RMSA_20153_1,schools,hybrid
ocds-f5kvwu-2021_RMSA_20233_1,schools,buyer
ocds-f5kvwu-2021_RMSA_20543_1,schools,buyer
ocds-f5kvwu-2021_RMSA_21052_1,schools,buyer
ocds-f5kvwu-2021_RMSA_21170_1,it_computing,keyword
ocds-f5kvwu-2021_RMSA_21314_1,schools,hybrid
ocds-f5kvwu-2021_RMSA_21358_1,schools,buyer
ocds-f5kvwu-2021_SCD_19873_1,other,default_other
ocds-f5kvwu-2021_SCD_19873_2,other,default_other
ocds-f5kvwu-2021_SCD_19873_3,other,default_other
ocds-f5kvwu-2021_SCD_19873_4,other,default_other
ocds-f5kvwu-2021_SCD_19873_5,other,default_other
ocds-f5kvwu-2021_SCD_19873_6,other,default_other
ocds-f5kvwu-2021_SCD_19934_1,bridges,keyword
ocds-f5kvwu-2021_SCD_19934_2,other,default_other
ocds-f5kvwu-2021_SCD_19934_3,other,default_other
ocds-f5kvwu-2021_SCD_20108_1,other,default_other
ocds-f5kvwu-2021_SCD_20108_2,other,default_other
ocds-f5kvwu-2021_SCD_20108_3,other,default_other
ocds-f5kvwu-2021_SCD_20311_1,buildings,keyword
ocds-f5kvwu-2021_SCD_20311_2,buildings,keyword
ocds-f5kvwu-2021_SCD_21070_1,other,default_other
ocds-f5kvwu-2021_SSA_19904_1,schools,keyword
ocds-f5kvwu-2021_SSA_19927_1,schools,buyer
ocds-f5kvwu-2021_SSA_19943_1,schools,buyer
ocds-f5kvwu-2021_SSA_19948_1,schools,buyer
ocds-f5kvwu-2021_SSA_19950_1,schools,buyer
ocds-f5kvwu-2021_SSA_19974_1,schools,buyer
ocds-f5kvwu-2021_SSA_20023_1,buildings,keyword
ocds-f5kvwu-2021_SSA_20110_1,schools,buyer
ocds-f5kvwu-2021_SSA_20112_1,schools,buyer
ocds-f5kvwu-2021_SSA_20134_1,schools,keyword
ocds-f5kvwu-2021_SSA_20135_1,schools,keyword
ocds-f5kvwu-2021_SSA_20137_1,schools,buyer
ocds-f5kvwu-2021_SSA_20141_1,schools,keyword
ocds-f5kvwu-2021_SSA_20304_1,schools,buyer
ocds-f5kvwu-2021_SSA_20368_1,schools,keyword
ocds-f5kvwu-2021_SSA_20397_1,schools,buyer
ocds-f5kvwu-2021_SSA_20469_1,schools,buyer
ocds-f5kvwu-2021_SSA_20753_1,schools,buyer
ocds-f5kvwu-2021_SSA_20763_1,schools,buyer
ocds-f5kvwu-2021_SSA_20920_1,schools,buyer
ocds-f5kvwu-2021_SSA_21080_1,schools,buyer
ocds-f5kvwu-2021_SSA_21082_1,schools,buyer
ocds-f5kvwu-2021_SSA_21209_1,schools,buyer
ocds-f5kvwu-2021_SSA_21277_1,schools,buyer
ocds-f5kvwu-2021_SSA_21321_1,schools,keyword
ocds-f5kvwu-2021_SSA_21323_1,schools,buyer
ocds-f5kvwu-2021_SSA_21324_1,schools,buyer
ocds-f5kvwu-2021_SSA_21345_1,schools,buyer
ocds-f5kvwu-2021_SSA_21349_1,schools,buyer
ocds-f5kvwu-2021_SSA_21381_1,schools,keyword
ocds-f5kvwu-2021_SSA_21406_1,schools,buyer
ocds-f5kvwu-2021_SSA_21468_1,schools,buyer
ocds-f5kvwu-2021_SSA_21470_1,schools,buyer
ocds-f5kvwu-2021_SSA_21472_1,schools,buyer
ocds-f5kvwu-2021_SSA_21476_1,schools,buyer
ocds-f5kvwu-2021_SSA_21481_1,schools,buyer
ocds-f5kvwu-2021_SSA_21482_1,schools,buyer
ocds-f5kvwu-2021_SSA_21484_1,schools,buyer
ocds-f5kvwu-2021_SSA_21527_1,schools,keyword
ocds-f5kvwu-2021_SSA_21529_1,schools,keyword
ocds-f5kvwu-2021_SSA_21531_1,schools,buyer
ocds-f5kvwu-2021_SSA_21536_1,schools,buyer
ocds-f5kvwu-2021_SSA_21537_1,schools,keyword
ocds-f5kvwu-2021_SSA_21568_1,schools,buyer
ocds-f5kvwu-2021_SSA_21569_1,schools,buyer
ocds-f5kvwu-2021_SSA_21570_1,schools,keyword
ocds-f5kvwu-2021_SSA_21571_1,schools,keyword
ocds-f5kvwu-2021_SSA_21572_1,schools,keyword
ocds-f5kvwu-2021_SSA_21573_1,schools,keyword
ocds-f5kvwu-2021_SSA_21574_1,schools,buyer
ocds-f5kvwu-2021_SSA_21579_1,schools,buyer
ocds-f5kvwu-2021_SSA_21583_1,schools,buyer
ocds-f5kvwu-2021_SSA_21584_1,schools,buyer
ocds-f5kvwu-2021_SWD_20748_1,it_computing,keyword
ocds-f5kvwu-2021_SWD_20751_1,other,default_other
ocds-f5kvwu-2021_SYWA_20182_1,other,default_other
ocds-f5kvwu-2021_SYWA_20182_2,other,default_other
ocds-f5kvwu-2021_SYWA_20337_1,other,default_other
ocds-f5kvwu-2021_SYWA_20371_1,other,default_other
ocds-f5kvwu-2021_TTWD_19940_1,it_computing,keyword
ocds-f5kvwu-2021_TTWD_20237_1,other,default_other
ocds-f5kvwu-2021_TTWD_20391_1,health,keyword
ocds-f5kvwu-2021_UDD_19929_1,buildings,keyword
ocds-f5kvwu-2021_UDD_19936_1,other,default_other
ocds-f5kvwu-2021_UDD_19954_1,water_sanitation,keyword
ocds-f5kvwu-2021_UDD_19954_2,water_sanitation,keyword
ocds-f5kvwu-2021_UDD_19954_3,water_sanitation,keyword
ocds-f5kvwu-2021_UDD_19957_1,water_sanitation,keyword
ocds-f5kvwu-2021_UDD_19982_1,water_sanitation,keyword
ocds-f5kvwu-2021_UDD_20169_1,water_sanitation,keyword
ocds-f5kvwu-2021_UDD_20340_1,roads,keyword
ocds-f5kvwu-2021_UDD_20743_1,other,default_other
ocds-f5kvwu-2021_UDD_20749_1,other,default_other
ocds-f5kvwu-2021_UDD_20755_1,other,default_other
ocds-f5kvwu-2021_UDD_20756_1,other,default_other
ocds-f5kvwu-2021_UDD_20758_1,buildings,keyword
ocds-f5kvwu-2021_UDD_21122_1,other,default_other
ocds-f5kvwu-2021_UDD_21267_1,other,default_other
ocds-f5kvwu-2021_UDD_21456_1,other,default_other
ocds-f5kvwu-2021_UDD_21457_1,other,default_other
ocds-f5kvwu-2021_WPTBC_19932_1,water_sanitation,keyword
ocds-f5kvwu-2021_WPTBC_19952_1,other,default_other
ocds-f5kvwu-2021_WPTBC_19966_1,other,default_other
ocds-f5kvwu-2021_WPTBC_19995_1,electricity_power,keyword
ocds-f5kvwu-2021_WPTBC_20038_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20065_1,water_sanitation,keyword
ocds-f5kvwu-2021_WPTBC_20065_2,water_sanitation,keyword
ocds-f5kvwu-2021_WPTBC_20069_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_20074_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_20077_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20083_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20086_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20088_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_20090_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20101_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_20103_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20109_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20119_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20123_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20125_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20171_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20171_2,other,default_other
ocds-f5kvwu-2021_WPTBC_20171_3,other,default_other
ocds-f5kvwu-2021_WPTBC_20171_4,other,default_other
ocds-f5kvwu-2021_WPTBC_20241_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20246_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20248_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20250_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20295_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_20300_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20303_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20316_1,roads,keyword
ocds-f5kvwu-2021_WPTBC_20392_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_20396_1,roads,keyword
ocds-f5kvwu-2021_WPTBC_20477_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_20899_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_20906_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20917_1,roads,keyword
ocds-f5kvwu-2021_WPTBC_20919_1,roads,keyword
ocds-f5kvwu-2021_WPTBC_20949_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_20950_1,other,default_other
ocds-f5kvwu-2021_WPTBC_20970_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_20976_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_20981_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_21016_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_21017_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_21021_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_21026_1,schools,keyword
ocds-f5kvwu-2021_WPTBC_21071_1,other,default_other
ocds-f5kvwu-2021_WPTBC_21127_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_21130_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_21131_1,other,default_other
ocds-f5kvwu-2021_WPTBC_21132_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_21137_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_21140_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_21195_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_21200_1,other,default_other
ocds-f5kvwu-2021_WPTBC_21217_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_21247_1,schools,keyword
ocds-f5kvwu-2021_WPTBC_21254_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_21259_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_21291_1,other,default_other
ocds-f5kvwu-2021_WPTBC_21293_1,other,default_other
ocds-f5kvwu-2021_WPTBC_21294_1,other,default_other
ocds-f5kvwu-2021_WPTBC_21296_1,schools,keyword
ocds-f5kvwu-2021_WPTBC_21297_1,other,default_other
ocds-f5kvwu-2021_WPTBC_21298_1,other,default_other
ocds-f5kvwu-2021_WPTBC_21299_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_21320_1,buildings,keyword
ocds-f5kvwu-2021_WPTBC_21351_1,other,default_other
ocds-f5kvwu-2021_WPTBC_21563_1,other,default_other
ocds-f5kvwu-2021_WPTBC_21564_1,roads,keyword
ocds-f5kvwu-2020_DCA_18748_75,other,default_other
ocds-f5kvwu-2020_DCA_18748_76,other,default_other
ocds-f5kvwu-2020_DCA_18748_77,other,default_other
ocds-f5kvwu-2020_DCA_18748_78,other,default_other
ocds-f5kvwu-2020_UDD_19524_2,water_sanitation,keyword
ocds-f5kvwu-2020_UDD_19524_3,water_sanitation,keyword
ocds-f5kvwu-2021_AAU_21616_1,schools,buyer
ocds-f5kvwu-2021_AAU_21623_1,schools,buyer
ocds-f5kvwu-2021_AAU_21661_1,schools,buyer
ocds-f5kvwu-2021_AAU_21970_1,schools,buyer
ocds-f5kvwu-2021_AAU_22718_1,schools,buyer
ocds-f5kvwu-2021_AAU_22726_1,schools,buyer
ocds-f5kvwu-2021_AAU_23106_1,buildings,keyword
ocds-f5kvwu-2021_AAU_23350_1,schools,keyword
ocds-f5kvwu-2021_AAU_23350_2,schools,keyword
ocds-f5kvwu-2021_AAU_23543_1,schools,buyer
ocds-f5kvwu-2021_AAU_23696_1,schools,buyer
ocds-f5kvwu-2021_AAU_23814_1,schools,buyer
ocds-f5kvwu-2021_AAU_23878_1,schools,buyer
ocds-f5kvwu-2021_AAU_23881_1,schools,buyer
ocds-f5kvwu-2021_ACCF_23605_1,health,buyer
ocds-f5kvwu-2021_ACCF_23892_1,health,buyer
ocds-f5kvwu-2021_ACCF_23898_1,health,buyer
ocds-f5kvwu-2021_AEGCL_21617_1,electricity_power,buyer
ocds-f5kvwu-2021_AEGCL_21618_1,electricity_power,buyer
ocds-f5kvwu-2021_AEGCL_21619_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_21627_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_21634_1,electricity_power,buyer
ocds-f5kvwu-2021_AEGCL_21641_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_21646_1,electricity_power,hybrid
ocds-f5kvwu-2021_AEGCL_21647_1,electricity_power,hybrid
ocds-f5kvwu-2021_AEGCL_21648_1,electricity_power,hybrid
ocds-f5kvwu-2021_AEGCL_21673_1,electricity_power,buyer
ocds-f5kvwu-2021_AEGCL_21683_1,electricity_power,buyer
ocds-f5kvwu-2021_AEGCL_21698_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_21714_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_21761_1,electricity_power,hybrid
ocds-f5kvwu-2021_AEGCL_21767_1,electricity_power,buyer
ocds-f5kvwu-2021_AEGCL_21768_1,buildings,keyword
ocds-f5kvwu-2021_AEGCL_21768_2,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_21797_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_21835_1,vehicles,keyword
ocds-f5kvwu-2021_AEGCL_21837_1,electricity_power,buyer
ocds-f5kvwu-2021_AEGCL_21838_1,electricity_power,buyer
ocds-f5kvwu-2021_AEGCL_21840_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_21845_1,buildings,keyword
ocds-f5kvwu-2021_AEGCL_21848_1,buildings,keyword
ocds-f5kvwu-2021_AEGCL_21850_1,electricity_power,buyer
ocds-f5kvwu-2021_AEGCL_21851_1,electricity_power,buyer
ocds-f5kvwu-2021_AEGCL_21922_1,electricity_power,buyer
ocds-f5kvwu-2021_AEGCL_21923_1,buildings,keyword
ocds-f5kvwu-2021_AEGCL_21924_1,buildings,keyword
ocds-f5kvwu-2021_AEGCL_21938_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_22028_1,roads,keyword
ocds-f5kvwu-2021_AEGCL_22030_1,electricity_power,buyer
ocds-f5kvwu-2021_AEGCL_22032_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_22033_1,electricity_power,hybrid
ocds-f5kvwu-2021_AEGCL_22034_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_22035_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_22139_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_22306_1,electricity_power,hybrid
ocds-f5kvwu-2021_AEGCL_22307_1,electricity_power,buyer
ocds-f5kvwu-2021_AEGCL_22370_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_22748_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_22770_1,it_computing,keyword
ocds-f5kvwu-2021_AEGCL_23185_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_23362_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_23442_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_23514_1,electricity_power,hybrid
ocds-f5kvwu-2021_AEGCL_23557_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_23686_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_23815_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGCL_23923_1,electricity_power,keyword
ocds-f5kvwu-2021_AEGEF_23834_1,electricity_power,keyword
ocds-f5kvwu-2021_AHVDE_21832_1,other,default_other
ocds-f5kvwu-2021_AHVDE_23657_1,other,default_other
ocds-f5kvwu-2021_AHVD_21712_1,other,default_other
ocds-f5kvwu-2021_AHVD_21721_1,other,default_other
ocds-f5kvwu-2021_AHVD_21722_1,other,default_other
ocds-f5kvwu-2021_AHVD_21732_1,other,default_other
ocds-f5kvwu-2021_AHVD_22109_1,other,default_other
ocds-f5kvwu-2021_AHVD_22186_1,other,default_other
ocds-f5kvwu-2021_AHVD_22281_1,other,default_other
ocds-f5kvwu-2021_AHVD_22303_1,schools,keyword
ocds-f5kvwu-2021_AHVD_22303_2,buildings,keyword
ocds-f5kvwu-2021_AHVD_22674_1,other,default_other
ocds-f5kvwu-2021_AHVD_22768_1,other,default_other
ocds-f5kvwu-2021_AHVD_23026_1,other,default_other
ocds-f5kvwu-2021_AHVD_23026_2,other,default_other
ocds-f5kvwu-2021_AHVD_23266_1,other,default_other
ocds-f5kvwu-2021_AHVD_23437_1,other,default_other
ocds-f5kvwu-2021_AHVD_23617_1,other,default_other
ocds-f5kvwu-2021_AHVD_23650_1,other,default_other
ocds-f5kvwu-2021_AHVD_23758_1,buildings,keyword
ocds-f5kvwu-2021_AHVD_23880_1,other,default_other
ocds-f5kvwu-2021_AIWTD_21760_1,vehicles,keyword
ocds-f5kvwu-2021_APDCL_21717_1,electricity_power,buyer
ocds-f5kvwu-2021_APDCL_21842_1,health,keyword
ocds-f5kvwu-2021_APDCL_21968_1,electricity_power,buyer
ocds-f5kvwu-2021_APDCL_22062_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22118_1,electricity_power,keyword
ocds-f5kvwu-2021_APDCL_22173_1,electricity_power,keyword
ocds-f5kvwu-2021_APDCL_22208_1,electricity_power,keyword
ocds-f5kvwu-2021_APDCL_22224_1,electricity_power,buyer
ocds-f5kvwu-2021_APDCL_22254_1,electricity_power,keyword
ocds-f5kvwu-2021_APDCL_22255_1,electricity_power,buyer
ocds-f5kvwu-2021_APDCL_22309_1,electricity_power,keyword
ocds-f5kvwu-2021_APDCL_22330_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22331_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22341_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22342_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22346_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22350_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22351_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22353_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22356_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22357_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22358_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22359_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22361_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22362_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22364_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22366_1,electricity_power,hybrid
ocds-f5kvwu-2021_APDCL_22441_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22445_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22446_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22448_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22449_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22450_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22451_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22452_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22455_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22457_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22458_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22459_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22460_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22461_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22462_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22464_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22467_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22468_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22469_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22472_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22473_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22474_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22476_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22477_1,schools,keyword
ocds-f5kvwu-2021_APDCL_22478_1,schools,keyword
