ocid,tender_title,tender_value_amount,value_amount,tender_procurementMethod,tender_fiscalYear,price_deviation
ocds-f5kvwu-2021_APDCL_22587_1,Electrification of Anganwadi Centres and Primary Schools under PKG No. LKP EC/18,8214760.0,8214758.0,Open Tender,2021-2022,-2.4346420345816556e-07
ocds-f5kvwu-2021_APDCL_22704_1,Renovation and strengthening of 10 KM 33kV Feeder from Jagiroad DSS to Nellie DSS under Jagiroad ESD,24035608.0,21632047.21,Open Tender,2021-2022,-0.09999999958395057
ocds-f5kvwu-2021_APDCL_22777_1,Rural Electrification (VEI) Works under Pkg. CHD/DDUGJY-NEW/PKG-1,69801456.0,61162894.0,Open Tender,2021-2022,-0.12375905167364991
ocds-f5kvwu-2021_APDCL_22778_1,Rural Electrification (VEI) Works under Pkg. GLT/DDUGJY-NEW/PKG-1,61183923.0,53818847.0,Open Tender,2021-2022,-0.12037600138846932
ocds-f5kvwu-2021_APDCL_22780_1,Rural Electrification (VEI) Works under Pkg. TSK/DDUGJY-NEW/PKG-1,60576127.0,60575757.0,Open Tender,2021-2022,-6.108016776972222e-06
ocds-f5kvwu-2021_APDCL_22781_1,Rural Electrification (VEI) Works under Pkg. DHB/DDUGJY-NEW/PKG-1,95642409.0,99721258.0,Open Tender,2021-2022,0.04264686599435194
ocds-f5kvwu-2021_APDCL_22782_1,Rural Electrification (VEI) Works under Pkg. DHB/DDUGJY-NEW/PKG-2,92930439.0,96900742.0,Open Tender,2021-2022,0.042723385821947964
ocds-f5kvwu-2021_APDCL_22783_1,Rural Electrification (VEI) Works under Pkg. BSN-CH/DDUGJY-NEW/PKG-1,85221830.0,83683526.0,Open Tender,2021-2022,-0.01805058633451077
ocds-f5kvwu-2021_APDCL_22785_1,Rural Electrification (VEI) Works under Pkg. DHB/DDUGJY-NEW/PKG-4,94583098.0,100779260.0,Open Tender,2021-2022,0.06551024581580105
ocds-f5kvwu-2021_APDCL_22786_1,Rural Electrification (VEI) Works under Pkg. BSN-CH/DDUGJY-NEW/PKG-2,84950350.0,70764836.0,Open Tender,2021-2022,-0.16698593943403411
ocds-f5kvwu-2021_APDCL_22787_1,Rural Electrification (VEI) Works under Pkg. DHB/DDUGJY-NEW/PKG-5,95308588.0,99500478.0,Open Tender,2021-2022,0.043982290452146876
ocds-f5kvwu-2021_APDCL_22788_1,Rural Electrification (VEI) Works under Pkg. BSN-CH/DDUGJY-NEW/PKG-3,85464284.0,83664828.0,Open Tender,2021-2022,-0.021055064358814497
ocds-f5kvwu-2021_APDCL_22789_1,Rural Electrification (VEI) Works under Pkg. DHB/DDUGJY-NEW/PKG-6,93623777.0,99151434.0,Open Tender,2021-2022,0.059041166433607996
ocds-f5kvwu-2021_APDCL_22790_1,Rural Electrification (VEI) Works under Pkg. DHB/DDUGJY-NEW/PKG-7,80598351.0,84142846.0,Open Tender,2021-2022,0.043977264497632215
ocds-f5kvwu-2021_APDCL_22791_1,Rural Electrification (VEI) Works under Pkg. BSN-CH/DDUGJY-NEW/PKG-4,88660273.0,74151548.0,Open Tender,2021-2022,-0.1636440370536644
ocds-f5kvwu-2021_APDCL_22792_1,Rural Electrification (VEI) Works under Pkg. CHR/DDUGJY-NEW/PKG-1,90561718.0,90890399.0,Open Tender,2021-2022,0.003629359151512563
ocds-f5kvwu-2021_APDCL_22793_1,Rural Electrification (VEI) Works under Pkg. CHR/DDUGJY-NEW/PKG-2,91165351.0,93448581.0,Open Tender,2021-2022,0.025044931818449315
ocds-f5kvwu-2021_APDCL_22794_1,Rural Electrification (VEI) Works under Pkg. CHR/DDUGJY-NEW/PKG-3,90302493.0,92757668.0,Open Tender,2021-2022,0.027188341300832083
ocds-f5kvwu-2021_APDCL_22795_1,Rural Electrification (VEI) Works under Pkg. CHR/DDUGJY-NEW/PKG-4,90500193.0,90882405.0,Open Tender,2021-2022,0.004223328009919271
ocds-f5kvwu-2021_APDCL_22796_1,Rural Electrification (VEI) Works under Pkg. CHR/DDUGJY-NEW/PKG-5,89046158.0,89865817.0,Open Tender,2021-2022,0.009204877766876814
ocds-f5kvwu-2021_APDCL_22797_1,Rural Electrification (VEI) Works under Pkg. BSK/DDUGJY-NEW/PKG-1,52209243.0,46988319.0,Open Tender,2021-2022,-0.09999999425389101
ocds-f5kvwu-2021_APDCL_22798_1,Rural Electrification (VEI) Works under Pkg. BSK/DDUGJY-NEW/PKG-2,52124568.0,46912111.0,Open Tender,2021-2022,-0.10000000383696225
ocds-f5kvwu-2021_APDCL_22799_1,Rural Electrification (VEI) Works under Pkg. BAR/DDUGJY-NEW/PKG-1,95265594.0,96218250.0,Open Tender,2021-2022,0.010000000629818147
ocds-f5kvwu-2021_APDCL_22800_1,Rural Electrification (VEI) Works under Pkg. BAR/DDUGJY-NEW/PKG-2,91260628.0,82135844.0,Open Tender,2021-2022,-0.09998598738549115
ocds-f5kvwu-2021_APDCL_22801_1,Rural Electrification (VEI) Works under Pkg. BAR/DDUGJY-NEW/PKG-3,73169208.0,69510370.0,Open Tender,2021-2022,-0.05000516064079852
ocds-f5kvwu-2021_APDCL_22802_1,Rural Electrification (VEI) Works under Pkg. BAR/DDUGJY-NEW/PKG-4,92124824.0,92122167.0,Open Tender,2021-2022,-2.884130340373839e-05
ocds-f5kvwu-2021_APDCL_22803_1,Rural Electrification (VEI) Works under Pkg. BAR/DDUGJY-NEW/PKG-5,80174712.0,72157241.0,Open Tender,2021-2022,-0.09999999750544786
ocds-f5kvwu-2021_APDCL_22804_1,Rural Electrification (VEI) Works under Pkg. BAR/DDUGJY-NEW/PKG-6,69771138.0,62794025.0,Open Tender,2021-2022,-0.09999998853394078
ocds-f5kvwu-2021_APDCL_22805_1,Rural Electrification (VEI) Works under Pkg. CHR/DDUGJY-NEW/PKG-6,89886695.0,89682806.0,Open Tender,2021-2022,-0.002268288983147061
ocds-f5kvwu-2021_APDCL_22806_1,Rural Electrification (VEI) Works under Pkg. BNG/DDUGJY-NEW/PKG-1,73590768.0,66231692.0,Open Tender,2021-2022,-0.0999999891290712
ocds-f5kvwu-2021_APDCL_22807_1,Rural Electrification (VEI) Works under Pkg. CHR/DDUGJY-NEW/PKG-7,93242187.0,93742933.0,Open Tender,2021-2022,0.005370380255023404
ocds-f5kvwu-2021_APDCL_22808_1,Rural Electrification (VEI) Works under Pkg. BNG/DDUGJY-NEW/PKG-2,69389234.0,62450311.0,Open Tender,2021-2022,-0.09999999423541699
ocds-f5kvwu-2021_APDCL_22809_1,Rural Electrification (VEI) Works under Pkg. CHR/DDUGJY-NEW/PKG-8,95818909.0,96772564.0,Open Tender,2021-2022,0.009952680634257692
ocds-f5kvwu-2021_APDCL_22810_1,Rural Electrification (VEI) Works under Pkg. BNG/DDUGJY-NEW/PKG-3,73898371.0,63206985.0,Open Tender,2021-2022,-0.1446768833375231
ocds-f5kvwu-2021_APDCL_22811_1,Rural Electrification (VEI) Works under Pkg. CHR/DDUGJY-NEW/PKG-9,92233183.0,92830753.0,Open Tender,2021-2022,0.006478904669266375
ocds-f5kvwu-2021_APDCL_22812_1,Rural Electrification (VEI) Works under Pkg. CRG/DDUGJY-NEW/PKG-1,72930191.0,65637172.0,Open Tender,2021-2022,-0.09999999862882575
ocds-f5kvwu-2021_APDCL_22813_1,Rural Electrification (VEI) Works under Pkg. CRG/DDUGJY-NEW/PKG-2,73340979.0,66006882.0,Open Tender,2021-2022,-0.09999998772855213
ocds-f5kvwu-2021_APDCL_22814_1,Rural Electrification (VEI) Works under Pkg. DMJ/DDUGJY-NEW/PKG-1,95119264.0,98252840.0,Open Tender,2021-2022,0.03294365271791842
ocds-f5kvwu-2021_APDCL_22815_1,Rural Electrification (VEI) Works under Pkg. GLP/DDUGJY-NEW/PKG-1,87052469.0,78347222.0,Open Tender,2021-2022,-0.10000000114873249
ocds-f5kvwu-2021_APDCL_22816_1,Rural Electrification (VEI) Works under Pkg. GLP/DDUGJY-NEW/PKG-2,89052887.0,80147598.0,Open Tender,2021-2022,-0.10000000336878466
ocds-f5kvwu-2021_APDCL_22817_1,Rural Electrification (VEI) Works under Pkg. DMJ/DDUGJY-NEW/PKG-2,93516645.0,102648524.0,Open Tender,2021-2022,0.09764977133215162
ocds-f5kvwu-2021_APDCL_22818_1,Rural Electrification (VEI) Works under Pkg. KAM-R/DDUGJY-NEW/PKG-1,72430560.0,65187504.0,Open Tender,2021-2022,-0.1
ocds-f5kvwu-2021_APDCL_22819_1,Rural Electrification (VEI) Works under Pkg. KAM-R/DDUGJY-NEW/PKG-2,74516415.0,67064773.0,Open Tender,2021-2022,-0.10000000670993096
ocds-f5kvwu-2021_APDCL_22820_1,Rural Electrification (VEI) Works under Pkg. DMH/DDUGJY-NEW/PKG-1,53132736.0,56336022.0,Open Tender,2021-2022,0.06028836911391124
ocds-f5kvwu-2021_APDCL_22821_1,Rural Electrification (VEI) Works under Pkg. DMH/DDUGJY-NEW/PKG-2,55246293.0,60748982.0,Open Tender,2021-2022,0.09960286385187872
ocds-f5kvwu-2021_APDCL_22822_1,Rural Electrification (VEI) Works under Pkg. KOK/DDUGJY-NEW/PKG-1,95264590.0,85746384.0,Open Tender,2021-2022,-0.09991336760070033
ocds-f5kvwu-2021_APDCL_22823_1,Rural Electrification (VEI) Works under Pkg. KOK/DDUGJY-NEW/PKG-2,94521519.0,85070080.0,Open Tender,2021-2022,-0.09999245780212229
ocds-f5kvwu-2021_APDCL_22824_1,Rural Electrification (VEI) Works under Pkg. HKD/DDUGJY-NEW/PKG-1,99015202.0,101228912.0,Open Tender,2021-2022,0.022357273987079276
ocds-f5kvwu-2021_APDCL_22825_1,Rural Electrification (VEI) Works under Pkg. KOK/DDUGJY-NEW/PKG-3,94007125.0,85692363.0,Open Tender,2021-2022,-0.08844821070743308
ocds-f5kvwu-2021_APDCL_22826_1,Rural Electrification (VEI) Works under Pkg. HKD/DDUGJY-NEW/PKG-2,97661720.0,102041523.0,Open Tender,2021-2022,0.0448466707324016
ocds-f5kvwu-2021_APDCL_22827_1,Rural Electrification (VEI) Works under Pkg. KOK/DDUGJY-NEW/PKG-4,94386333.0,84687533.0,Open Tender,2021-2022,-0.10275640224310865
ocds-f5kvwu-2021_APDCL_22829_1,Rural Electrification (VEI) Works under Pkg. HOJ/DDUGJY-NEW/PKG-1,86882454.0,81831478.0,Open Tender,2021-2022,-0.05813574280487059
ocds-f5kvwu-2021_APDCL_22830_1,Rural Electrification (VEI) Works under Pkg. KOK/DDUGJY-NEW/PKG-6,83543236.0,75189541.0,Open Tender,2021-2022,-0.09999247575231585
ocds-f5kvwu-2021_APDCL_22831_1,Rural Electrification (VEI) Works under Pkg. HOJ/DDUGJY-NEW/PKG-2,79745108.0,76540673.0,Open Tender,2021-2022,-0.04018346805674901
ocds-f5kvwu-2021_APDCL_22833_1,Rural Electrification (VEI) Works under Pkg. NAL/DDUGJY-NEW/PKG-1,81251264.0,73126138.0,Open Tender,2021-2022,-0.09999999507699966
ocds-f5kvwu-2021_APDCL_22834_1,Rural Electrification (VEI) Works under Pkg. NAL/DDUGJY-NEW/PKG-2,80395470.0,72355923.0,Open Tender,2021-2022,-0.1
ocds-f5kvwu-2021_APDCL_22835_1,Rural Electrification (VEI) Works under Pkg. HOJ/DDUGJY-NEW/PKG-3,70574721.0,67842163.0,Open Tender,2021-2022,-0.0387186511158861
ocds-f5kvwu-2021_APDCL_22836_1,Rural Electrification (VEI) Works under Pkg. NAL/DDUGJY-NEW/PKG-3,80232900.0,72209610.0,Open Tender,2021-2022,-0.1
ocds-f5kvwu-2021_APDCL_22837_1,Rural Electrification (VEI) Works under Pkg. KARBI/DDUGJY-NEW/PKG-1,91826325.0,88175114.0,Open Tender,2021-2022,-0.03976213792722294
ocds-f5kvwu-2021_APDCL_22838_1,Rural Electrification (VEI) Works under Pkg. NAL/DDUGJY-NEW/PKG-4,80810027.0,72728912.0,Open Tender,2021-2022,-0.1000013896790308
ocds-f5kvwu-2021_APDCL_22839_1,Rural Electrification (VEI) Works under Pkg. NAL/DDUGJY-NEW/PKG-5,85830117.0,89969493.0,Open Tender,2021-2022,0.048227546980974055
ocds-f5kvwu-2021_APDCL_22840_1,Rural Electrification (VEI) Works under Pkg. KARBI/DDUGJY-NEW/PKG-2,91176040.0,96394080.0,Open Tender,2021-2022,0.057230386404147404
ocds-f5kvwu-2021_APDCL_22841_1,Rural Electrification (VEI) Works under Pkg. UDG/DDUGJY-NEW/PKG-1,64030233.0,57627210.0,Open Tender,2021-2022,-0.09999999531471329
ocds-f5kvwu-2021_APDCL_22843_1,Rural Electrification (VEI) Works under Pkg. KARBI/DDUGJY-NEW/PKG-3,88838162.0,93084838.0,Open Tender,2021-2022,0.047802384745420555
ocds-f5kvwu-2021_APDCL_22844_1,Rural Electrification (VEI) Works under Pkg. UDG/DDUGJY-NEW/PKG-2,63957501.0,57561751.0,Open Tender,2021-2022,-0.09999999843646173
ocds-f5kvwu-2021_APDCL_22845_1,Rural Electrification (VEI) Works under Pkg. KARBI/DDUGJY-NEW/PKG-4,88597980.0,86684609.0,Open Tender,2021-2022,-0.02159610185243501
ocds-f5kvwu-2021_APDCL_22846_1,Rural Electrification (VEI) Works under Pkg. KARBI/DDUGJY-NEW/PKG-5,90479591.0,89650960.0,Open Tender,2021-2022,-0.009158208949021442
ocds-f5kvwu-2021_APDCL_22847_1,Rural Electrification (VEI) Works under Pkg. KARBI/DDUGJY-NEW/PKG-6,97216254.0,101806088.0,Open Tender,2021-2022,0.04721261940415849
ocds-f5kvwu-2021_APDCL_22848_1,Rural Electrification (VEI) Works under Pkg. KARBI/DDUGJY-NEW/PKG-7,88733860.0,94781328.0,Open Tender,2021-2022,0.06815287873197447
ocds-f5kvwu-2021_APDCL_22850_1,Rural Electrification (VEI) Works under Pkg. KMJ/DDUGJY-NEW/PKG-1,90612526.0,93154049.0,Open Tender,2021-2022,0.02804825240166023
ocds-f5kvwu-2021_APDCL_22851_1,Rural Electrification (VEI) Works under Pkg. KMJ/DDUGJY-NEW/PKG-2,91062298.0,94362586.0,Open Tender,2021-2022,0.03624209000304385
ocds-f5kvwu-2021_APDCL_22852_1,Rural Electrification (VEI) Works under Pkg. KMJ/DDUGJY-NEW/PKG-3,91139387.0,92729544.0,Open Tender,2021-2022,0.017447527927744347
ocds-f5kvwu-2021_APDCL_22854_1,Rural Electrification (VEI) Works under Pkg. KMJ/DDUGJY-NEW/PKG-5,90165454.0,93039629.0,Open Tender,2021-2022,0.031876676404246795
ocds-f5kvwu-2021_APDCL_22855_1,Rural Electrification (VEI) Works under Pkg. KMJ/DDUGJY-NEW/PKG-6,90972479.0,93887166.0,Open Tender,2021-2022,0.032039217047168736
ocds-f5kvwu-2021_APDCL_22856_1,Rural Electrification (VEI) Works under Pkg. KMJ/DDUGJY-NEW/PKG-7,90903952.0,94108261.0,Open Tender,2021-2022,0.0352493915776071
ocds-f5kvwu-2021_APDCL_22858_1,Rural Electrification (VEI) Works under Pkg. LKP/DDUGJY-NEW/PKG-1,91411458.0,89355997.0,Open Tender,2021-2022,-0.0224858135399175
ocds-f5kvwu-2021_APDCL_22860_1,Rural Electrification (VEI) Works under Pkg. LKP/DDUGJY-NEW/PKG-2,92601593.0,89882241.0,Open Tender,2021-2022,-0.029366147081292652
ocds-f5kvwu-2021_APDCL_22861_1,Rural Electrification (VEI) Works under Pkg. LKP/DDUGJY-NEW/PKG-3,94096113.0,91082466.0,Open Tender,2021-2022,-0.032027327207447984
ocds-f5kvwu-2021_APDCL_22862_1,Rural Electrification (VEI) Works under Pkg. LKP/DDUGJY-NEW/PKG-4,93136366.0,97451344.0,Open Tender,2021-2022,0.046329679644146735
ocds-f5kvwu-2021_APDCL_22863_1,Rural Electrification (VEI) Works under Pkg. LKP/DDUGJY-NEW/PKG-5,90957819.0,92053189.0,Open Tender,2021-2022,0.012042615049949692
ocds-f5kvwu-2021_APDCL_22864_1,Rural Electrification (VEI) Works under Pkg. LKP/DDUGJY-NEW/PKG-6,87899411.0,85222302.0,Open Tender,2021-2022,-0.030456506699459
ocds-f5kvwu-2021_APDCL_22865_1,Rural Electrification (VEI) Works under Pkg. MRG/DDUGJY-NEW/PKG1,56031090.0,50427981.0,Open Tender,2021-2022,-0.1
ocds-f5kvwu-2021_APDCL_22867_1,Rural Electrification (VEI) Works under Pkg. NGN/DDUGJY-NEW/PKG-1,92634537.0,85380073.0,Open Tender,2021-2022,-0.07831273556211546
ocds-f5kvwu-2021_APDCL_22868_1,Rural Electrification (VEI) Works under Pkg. NGN/DDUGJY-NEW/PKG-2,95583110.0,86024799.0,Open Tender,2021-2022,-0.1
ocds-f5kvwu-2021_APDCL_22869_1,Rural Electrification (VEI) Works under Pkg. NGN/DDUGJY-NEW/PKG-3,93934548.0,88075064.0,Open Tender,2021-2022,-0.062378370096591085
ocds-f5kvwu-2021_APDCL_22873_1,Off Grid rural electrification works in district of Assam under APDCL/DDU-New/NRE/Pkg-3,204450000.0,184005000.0,Open Tender,2021-2022,-0.1
ocds-f5kvwu-2021_APDCL_22878_1,Off Grid rural electrification works in district of Assam under APDCL/DDU-New/NRE/Pkg-6,271100000.0,81315000.0,Open Tender,2021-2022,-0.700055330136481
ocds-f5kvwu-2021_APDCL_22878_1,Off Grid rural electrification works in district of Assam under APDCL/DDU-New/NRE/Pkg-6,271100000.0,81360000.0,Open Tender,2021-2022,-0.699889339727038
ocds-f5kvwu-2021_APDCL_22887_1,Off Grid rural electrification works in district of Assam under APDCL/DDU-New/NRE/Pkg-9,200000000.0,90000000.0,Open Tender,2021-2022,-0.55
ocds-f5kvwu-2021_APDCL_22888_1,Off Grid rural electrification works in district of Assam under APDCL/DDU-New/NRE/Pkg-10,200000000.0,90000000.0,Open Tender,2021-2022,-0.55
ocds-f5kvwu-2021_APDCL_22891_1,Off Grid rural electrification works in district of Assam under APDCL/DDU-New/NRE/Pkg-11,238400000.0,71505000.0,Open Tender,2021-2022,-0.7000629194630873
ocds-f5kvwu-2021_APDCL_22901_1,Rural Electrification (VEI) Works under Pkg. W-KARBI/DDUGJY-NEW/PKG-1,99671810.0,103955797.0,Open Tender,2021-2022,0.04298092911125021
ocds-f5kvwu-2021_APDCL_22903_1,Rural Electrification (VEI) Works under Pkg. W-KARBI/DDUGJY-NEW/PKG-2,90624139.0,91335068.0,Open Tender,2021-2022,0.00784480832419274
ocds-f5kvwu-2021_APDCL_22904_1,Rural Electrification (VEI) Works under Pkg. W-KARBI/DDUGJY-NEW/PKG-3,92675265.0,93143178.0,Open Tender,2021-2022,0.0050489523822780545
ocds-f5kvwu-2021_APDCL_22905_1,Rural Electrification (VEI) Works under Pkg. W-KARBI/DDUGJY-NEW/PKG-4,94977583.0,95544720.0,Open Tender,2021-2022,0.005971272189564984
ocds-f5kvwu-2021_APDCL_22907_1,Rural Electrification (VEI) Works under Pkg. W-KARBI/DDUGJY-NEW/PKG-5,97075627.0,101041326.0,Open Tender,2021-2022,0.040851644460663646
ocds-f5kvwu-2021_APDCL_22909_1,Rural Electrification (VEI) Works under Pkg. W-KARBI/DDUGJY-NEW/PKG-6,90498032.0,92458135.0,Open Tender,2021-2022,0.021659067680057396
ocds-f5kvwu-2021_APDCL_22912_1,Rural Electrification (VEI) Works under Pkg. W-KARBI/DDUGJY-NEW/PKG-7,92501862.0,100709082.0,Open Tender,2021-2022,0.08872491669410935
ocds-f5kvwu-2021_APDCL_22913_1,Rural Electrification (VEI) Works under Pkg. W-KARBI/DDUGJY-NEW/PKG-8,90949916.0,91793481.0,Open Tender,2021-2022,0.009275049797737031
ocds-f5kvwu-2021_APDCL_22914_1,Rural Electrification (VEI) Works under Pkg. W-KARBI/DDUGJY-NEW/PKG-9,89872735.0,86077616.0,Open Tender,2021-2022,-0.04222770120437527
ocds-f5kvwu-2021_APDCL_22915_1,Rural Electrification (VEI) Works under Pkg. W-KARBI/DDUGJY-NEW/PKG-10,94908372.0,92150024.0,Open Tender,2021-2022,-0.029063273785794156
ocds-f5kvwu-2021_APDCL_22916_1,Rural Electrification (VEI) Works under Pkg. W-KARBI/DDUGJY-NEW/PKG-11,78051783.0,73503524.0,Open Tender,2021-2022,-0.05827232671930121
ocds-f5kvwu-2021_APDCL_23298_1,Implementation of OFF Grid Rural Electrification works through Solar PV System under DDUGJY New Scheme,200200000.0,180135000.0,Open Tender,2021-2022,-0.10022477522477523
ocds-f5kvwu-2021_APDCL_23484_1,Construction of 33kV Bay with terminal equipments at Nellie DSS with associated 33kV line from Nellie DSS to JRN Pharma under Jagiroad ESD,17764745.0,14832721.82,Open Tender,2021-2022,-0.16504729901836473
ocds-f5kvwu-2021_APDCL_23501_1,Off Grid rural electrification works in district of Assam under APDCL/DDU/NRE/Re/Pkg-9,100000000.0,90000000.0,Open Tender,2021-2022,-0.1
ocds-f5kvwu-2021_APDCL_23502_1,Off Grid rural electrification works in district of Assam under APDCL/DDU/NRE/Re/Pkg-10,100000000.0,90000000.0,Open Tender,2021-2022,-0.1
ocds-f5kvwu-2021_APDCL_23504_1,Off Grid rural electrification works in district of Assam under APDCL/DDU/NRE/Re/Pkg-16,200000000.0,180000000.0,Open Tender,2021-2022,-0.1
ocds-f5kvwu-2021_APDCL_23527_1,Renovation and conversion of 33 KV Panichakuwa Medical Feeder in jungle prone areas from wolf conductor to MVCC for porviding better power supply to Jorhat Medical College Hospital,19480194.0,15492517.36,Open Tender,2021-2022,-0.20470415438367814
ocds-f5kvwu-2021_APDCL_23585_1,Off Grid rural electrification works in district of Assam under APDCL/DDU/NRE/Re2/Pkg-11,158950000.0,71505000.0,Open Tender,2021-2022,-0.5501415539477823
ocds-f5kvwu-2021_APDCL_23585_1,Off Grid rural electrification works in district of Assam under APDCL/DDU/NRE/Re2/Pkg-11,158950000.0,71550000.0,Open Tender,2021-2022,-0.5498584460522177
ocds-f5kvwu-2021_APDCL_23587_1,Construction of new 13 KM 33kv line from Sankardev Nagar GSS to Nilbagan DSS construction of terminal equipments at Nilbagan DSS and 33kV NH crossing under Kathiatoli ESD,39319167.0,37658463.64,Open Tender,2021-2022,-0.0422364837993643
ocds-f5kvwu-2021_APDCL_23629_1,Construction of 14 KM new 11 kV line from Burhapahar DSS to Kanchanjuri TE along with terminal equipments at Burhapahar DSS under Nagaon Electrical Circle under SOPD 21 22 scheme,47662227.0,40480624.36,Open Tender,2021-2022,-0.15067702648472553
ocds-f5kvwu-2021_APDCL_23633_1,NO.CGM(D)/APDCL/UAR/ARC/38,25814517.0,23233327.0,Open Tender,2021-2022,-0.09998986229337546
ocds-f5kvwu-2021_APDCL_23635_1,NO.CGM(D)/APDCL/UAR/ARC/39,15687856.0,14117732.4,Open Tender,2021-2022,-0.10008528890117296
ocds-f5kvwu-2021_APDEA_19980_1,Construction of new 33/11 kv substation with construction of new 33kv Terminal Bay construction of 33kv and 11kv lines for Distribution System Enhancement and Loss Reduction in Jorhat Electrical Circle on turnkey basis,448644000.0,390174330.0,Open Tender,2020-2021,-0.1303253136116832
ocds-f5kvwu-2021_APDEA_19983_1,Construction of new 33/11 kv substation with construction of new 33kv Terminal Bay construction of 33kv and 11kv lines for Distribution System Enhancement and Loss Reduction in Kanch and Jorhat Electrical Circle on turnkey basis,453446000.0,391980722.0,Open Tender,2020-2021,-0.13555148352835839
ocds-f5kvwu-2021_APDEA_19985_1,Construction of new 33/11 kv substation with construction of new 33kv Terminal Bay construction of 33kv and 11kv lines for Distribution System Enhancement and Loss Reduction in Golaghat Electrical Circle on turnkey basis,516660000.0,442630554.0,Open Tender,2020-2021,-0.14328464754383927
